CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
258465	F m -3 m	Ba2Fe(MoO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Tajima, S.; Miyasaka, S.; Saafan, S.A.; Meaz, T.M.; El Nimr, M.K.; El-Shater, R.E.	8.0684 8.0684 8.0684 90 90 90	525.25	522.464	293.0	2017		Ba	1.0	_	0.0	Fe	0.5	Mo	0.5	O	3.0	8.0684	8.0684	8.0684	90	90	90	225	cubic	56	0	26	42	8	14.0	0.0	61.0	56.0	101.0	2.15	0.0	1.4	1.45	0.6	0.89	0.0	1.83	2.16	3.44	137.327	0.0	55.845	95.94	15.9994	38.16	0.0	7.09	9.38	17.36	18.0	0.0	80.0	139.0	0.02658	272.0	0.0	62.0	87.0	5.3	5.02	0.0	2.87	3.15	6.83	6	0	4	5	2	2	0	8	6	16	2.0	4.0	-2	1.49	0.74	1.26	2.0135135135135136	1.1825396825396826	0.5873015873015873	0.75	0.9722718241315028	50.231625	13.690000000000005	7.21	0.04987244897959184	19.860000000000007	276.7364864864865	276.958758310618	278.9854497299885	-0.491995507267424	1.334942084942085
261453	F m -3 m	Ba2Y(TaO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Zhou Qingdi; Kennedy, B.J.; Kimpton, J.A.	8.44152(1) 8.44152(1) 8.44152(1) 90 90 90	601.54	640.529	300.0	2011		Ba	1.0	_	0.0	Y	0.5	Ta	0.5	O	3.0	8.44152	8.44152	8.44152	90	90	90	225	cubic	56	0	39	73	8	14.0	0.0	25.0	52.0	101.0	2.15	0.0	1.8	1.45	0.6	0.89	0.0	1.22	1.5	3.44	137.327	0.0	88.90585	180.94788	15.9994	38.16	0.0	19.88	10.85	17.36	18.0	0.0	17.0	57.0	0.02658	272.0	0.0	162.0	74.0	5.3	5.02	0.0	3.65	3.31	6.83	6	0	5	6	2	2	0	3	5	16	2.0	4.0	-2	1.49	0.91	1.26	1.6373626373626373	1.1825396825396826	0.7222222222222222	0.58	0.8961030637156708	150.841625	118.69	7.82	0.019989067055393585	120.47	276.94263736263736	277.25874042635303	278.9738476308782	-0.5532292442591413	1.1287912087912086
196437	P 1 21/c 1	Mg((Ge0.63Si0.37)O3)	Pyroxene(LT)#MgSiO3	Welch, M.D.; Pawley, A.R.	9.7963(6) 8.9043(4) 5.2865(3) 90 107.838(5) 90	438.97	128.4305	293.0	2016	10	Mg	1.0	_	0.0	Ge	0.63	Si	0.37	O	3.0	9.7963	8.9043	5.2865	90	107.838	90	14	monoclinic	12	0	32	14	8	73.0	0.0	84.0	85.0	101.0	1.5	0.0	1.25	1.1	0.6	1.31	0.0	2.01	1.9	3.44	24.305	0.0	72.64	28.0855	15.9994	14.0	0.0	13.63	12.06	17.36	160.0	0.0	60.0	150.0	0.02658	71.2	0.0	40.0	37.3	5.3	3.21	0.0	5.66	5.43	6.83	3	0	4	3	2	2	0	14	14	16	2.0	4.0	-2	0.86	0.6219	1.26	1.3828589805434957	0.6825396825396826	0.49357142857142855	0.23809999999999998	0.7965706871329405	34.615	10.5	3.8000000000000003	0.00038173138963078733	22.490000000000002	73.0552410194565	73.61371170658944	75.14898461935559	-0.6854640161647274	1.158457610680482
27319	F m -3 m	Ba4(Te2.4Li1.6)O12	Elpasolite#K2NaAlF6#Ba2CaWO6	Jacobson, A.J.; Collins, B.M.; Fender, B.E.F.	8.237(2) 8.237(2) 8.237(2) 90 90 90	558.87	1058.6904	293.0	1974		Ba	1.0	_	0.0	Te	0.6	Li	0.4	O	3.0	8.237	8.237	8.237	90	90	90	225	cubic	56	0	52	3	8	14.0	0.0	92.0	12.0	101.0	2.15	0.0	1.4	1.45	0.6	0.89	0.0	2.1	0.98	3.44	137.327	0.0	127.6	6.941	15.9994	38.16	0.0	20.46	13.02	17.36	18.0	0.0	3.0	85.0	0.02658	272.0	0.0	38.0	164.1125	5.3	5.02	0.0	4.45	3.49	6.83	6	0	5	2	2	2	0	16	1	16	2.0	3.9999999999999996	-2	1.49	0.78	1.26	1.9102564102564101	1.1825396825396826	0.6190476190476191	0.71	0.9532076707171595	25.961624999999998	18.309999999999995	6.94	0.030193148688046643	4.409999999999997	276.79974358974357	277.04295126046077	278.9854497299885	-0.5076423609039394	1.2716849816849816
28591	P 4/m m m	Sr((Ni0.5W0.5)O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.942(1) 3.942(1) 3.959(1) 90 90 90	61.52	256.897	291.0	1962		Sr	1.0	_	0.0	Ni	0.5	W	0.5	O	3.0	3.942	3.942	3.959	90	90	90	123	tetragonal	38	0	28	74	8	15.0	0.0	67.0	55.0	101.0	2.0	0.0	1.35	1.35	0.6	0.95	0.0	1.91	2.36	3.44	87.62	0.0	58.6934	183.84	15.9994	33.94	0.0	6.59	9.47	17.36	35.0	0.0	91.0	170.0	0.02658	197.2	0.0	49.0	68.0	5.3	6.08	0.0	3.52	3.16	6.83	5	0	4	6	2	2	0	10	6	16	2.0	4.0	-2	1.32	0.7849999999999999	1.26	1.6815286624203825	1.0476190476190477	0.6230158730158729	0.5350000000000001	0.892095596802588	39.09	3.0600000000000023	6.04	0.049777777777777775	11.150000000000006	201.0534713375796	201.4105669343822	203.17572335782666	-0.5611155499902917	1.213195329087049
28592	P 4/m m m	Sr((Co0.5W0.5)O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.957(1) 3.957(1) 3.989(1) 90 90 90	62.46	257.007	291.0	1962		Sr	1.0	_	0.0	Co	0.5	W	0.5	O	3.0	3.957	3.957	3.989	90	90	90	123	tetragonal	38	0	27	74	8	15.0	0.0	64.0	55.0	101.0	2.0	0.0	1.35	1.35	0.6	0.95	0.0	1.88	2.36	3.44	87.62	0.0	58.933195	183.84	15.9994	33.94	0.0	6.67	9.47	17.36	35.0	0.0	100.0	170.0	0.02658	197.2	0.0	55.0	68.0	5.3	6.08	0.0	2.51	3.16	6.83	5	0	4	6	2	2	0	9	6	16	2.0	4.0	-2	1.32	0.765	1.26	1.7254901960784315	1.0476190476190477	0.6071428571428571	0.555	0.9009064175117494	45.12	10.060000000000002	6.07	0.049777777777777775	17.18	201.02950980392157	201.3754162214333	203.17572335782666	-0.5542330251178212	1.237156862745098
28593	P 4 m m	Sr((Zn0.5W0.5)O3)	Perovskite#PbTiO3#BaTiO3	Kupriyanov, M.F.; Fesenko, E.G.	3.945(1) 3.945(1) 3.988(1) 90 90 90	62.07	260.22700000000003	291.0	1962		Sr	1.0	_	0.0	Zn	0.5	W	0.5	O	3.0	3.945	3.945	3.988	90	90	90	99	tetragonal	38	0	30	74	8	15.0	0.0	76.0	55.0	101.0	2.0	0.0	1.35	1.35	0.6	0.95	0.0	1.65	2.36	3.44	87.62	0.0	65.409	183.84	15.9994	33.94	0.0	9.16	9.47	17.36	35.0	0.0	120.0	170.0	0.02658	197.2	0.0	38.67	68.0	5.3	6.08	0.0	2.66	3.16	6.83	5	0	4	6	2	2	0	12	6	16	2.0	4.0	-2	1.32	0.81	1.26	1.6296296296296295	1.0476190476190477	0.6428571428571429	0.51	0.8813214953919286	29.020000000000003	9.269999999999996	6.3	0.049777777777777775	1.0800000000000054	201.08037037037036	201.45169186576229	203.17572335782666	-0.5694653936071274	1.1862962962962962
28594	P 4/m m m	Sr((Ni0.5Mo0.5)O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.932(1) 3.932(1) 3.943(1) 90 90 90	60.96	212.942	291.0	1962		Sr	1.0	_	0.0	Ni	0.5	Mo	0.5	O	3.0	3.932	3.932	3.943	90	90	90	123	tetragonal	38	0	28	42	8	15.0	0.0	67.0	56.0	101.0	2.0	0.0	1.35	1.45	0.6	0.95	0.0	1.91	2.16	3.44	87.62	0.0	58.6934	95.94	15.9994	33.94	0.0	6.59	9.38	17.36	35.0	0.0	91.0	139.0	0.02658	197.2	0.0	49.0	87.0	5.3	6.08	0.0	3.52	3.15	6.83	5	0	4	5	2	2	0	10	6	16	2.0	4.0	-2	1.32	0.78	1.26	1.6923076923076923	1.0476190476190477	0.6190476190476191	0.54	0.8942821056182806	39.09	3.0600000000000023	6.04	0.04059259259259259	11.150000000000006	201.0476923076923	201.40197441331057	203.17572335782666	-0.5594120962047152	1.218974358974359
28595	P 4/m m m	Sr((Co0.5Mo0.5)O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.946(1) 3.946(1) 3.970(1) 90 90 90	61.82	213.05200000000002	291.0	1962		Sr	1.0	_	0.0	Co	0.5	Mo	0.5	O	3.0	3.946	3.946	3.970	90	90	90	123	tetragonal	38	0	27	42	8	15.0	0.0	64.0	56.0	101.0	2.0	0.0	1.35	1.45	0.6	0.95	0.0	1.88	2.16	3.44	87.62	0.0	58.933195	95.94	15.9994	33.94	0.0	6.67	9.38	17.36	35.0	0.0	100.0	139.0	0.02658	197.2	0.0	55.0	87.0	5.3	6.08	0.0	2.51	3.15	6.83	5	0	4	5	2	2	0	9	6	16	2.0	4.0	-2	1.32	0.76	1.26	1.736842105263158	1.0476190476190477	0.6031746031746031	0.56	0.9031363838917289	45.12	10.060000000000002	6.07	0.04059259259259259	17.18	201.02315789473684	201.36629427862857	203.17572335782666	-0.55248343437433	1.2435087719298246
28596	P 4/m m m	Sr((Zn0.5Mo0.5)O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.932(1) 3.932(1) 3.983(1) 90 90 90	61.58	216.27200000000002	291.0	1962		Sr	1.0	_	0.0	Zn	0.5	Mo	0.5	O	3.0	3.932	3.932	3.983	90	90	90	123	tetragonal	38	0	30	42	8	15.0	0.0	76.0	56.0	101.0	2.0	0.0	1.35	1.45	0.6	0.95	0.0	1.65	2.16	3.44	87.62	0.0	65.409	95.94	15.9994	33.94	0.0	9.16	9.38	17.36	35.0	0.0	120.0	139.0	0.02658	197.2	0.0	38.67	87.0	5.3	6.08	0.0	2.66	3.15	6.83	5	0	4	5	2	2	0	12	6	16	2.0	4.0	-2	1.32	0.8049999999999999	1.26	1.6397515527950313	1.0476190476190477	0.6388888888888888	0.5150000000000001	0.8834554457439674	29.020000000000003	9.269999999999996	6.3	0.04059259259259259	1.0800000000000054	201.07524844720496	201.44370389294892	203.17572335782666	-0.5678174326309271	1.1914182194616978
28604	P 4/m m m	Sr((Fe0.5Ta0.5)O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.960(1) 3.960(1) 3.981(1) 90 90 90	62.43	254.017	291.0	1962		Sr	1.0	_	0.0	Fe	0.5	Ta	0.5	O	3.0	3.960	3.960	3.981	90	90	90	123	tetragonal	38	0	26	73	8	15.0	0.0	61.0	52.0	101.0	2.0	0.0	1.4	1.45	0.6	0.95	0.0	1.83	1.5	3.44	87.62	0.0	55.845	180.94788	15.9994	33.94	0.0	7.09	10.85	17.36	35.0	0.0	80.0	57.0	0.02658	197.2	0.0	62.0	74.0	5.3	6.08	0.0	2.87	3.31	6.83	5	0	4	6	2	2	0	8	5	16	2.0	4.0	-2	1.32	0.735	1.26	1.795918367346939	1.0476190476190477	0.5833333333333334	0.5850000000000001	0.9144538824367381	52.17	18.060000000000002	6.12	0.016296296296296295	24.230000000000004	200.98908163265304	201.3185355150898	203.18544972998845	-0.5435566501596375	1.2775850340136057
28605	P m -3 m	Sr((Fe0.5Ta0.5)O3)	Perovskite#CaTiO3	Kupriyanov, M.F.; Fesenko, E.G.	3.973(1) 3.973(1) 3.973(1) 90 90 90	62.71	254.017	523.0	1962		Sr	1.0	_	0.0	Fe	0.5	Ta	0.5	O	3.0	3.973	3.973	3.973	90	90	90	221	cubic	38	0	26	73	8	15.0	0.0	61.0	52.0	101.0	2.0	0.0	1.4	1.45	0.6	0.95	0.0	1.83	1.5	3.44	87.62	0.0	55.845	180.94788	15.9994	33.94	0.0	7.09	10.85	17.36	35.0	0.0	80.0	57.0	0.02658	197.2	0.0	62.0	74.0	5.3	6.08	0.0	2.87	3.31	6.83	5	0	4	6	2	2	0	8	5	16	2.0	4.0	-2	1.32	0.735	1.26	1.795918367346939	1.0476190476190477	0.5833333333333334	0.5850000000000001	0.9144538824367381	52.17	18.060000000000002	6.12	0.016296296296296295	24.230000000000004	200.98908163265304	201.3185355150898	203.18544972998845	-0.5435566501596375	1.2775850340136057
28621	P 4/m m m	(Ba0.8Pb0.2)(TiO3)	Perovskite#BaTiO3(tet)#ZnCMn3	Venevtsev, Yu.N.; Bondarenko, V.S.; Zhdanov, G.S.; Chkalova, V.V.; Stember, N.G.	3.977 3.977 4.042 90 90 90	63.93	247.207	296.0	1961		Ba	0.8	Pb	0.2	Ti	1.0	_	0.0	O	3.0	3.977	3.977	4.042	90	90	90	123	tetragonal	56	82	22	0	8	14.0	82.0	51.0	0.0	101.0	2.15	1.8	1.4	0.0	0.6	0.89	2.33	1.54	0.0	3.44	137.327	207.2	47.867	0.0	15.9994	38.16	18.26	10.64	0.0	17.36	18.0	35.0	22.0	0.0	0.02658	272.0	47.0	100.0	0.0	5.3	5.02	4.95	2.95	0.0	6.83	6	6	4	0	2	2	14	4	0	16	2.0	4.0	-2	1.458	0.745	1.26	1.9570469798657717	1.157142857142857	0.5912698412698413	0.713	0.9585617113541327	88.521625	55.690000000000005	7.5	0.0007835276967930029	58.15	276.75595302013426	277.0015147314884	278.9854497299885	-0.5032690549562273	1.315475551294343
28632	P 4/m m m	Sr((FeNb)0.5O3)	Perovskite#BaTiO3(tet)#ZnCMn3	Kupriyanov, M.F.; Fesenko, E.G.	3.952(1) 3.952(1) 3.972(1) 90 90 90	62.04	209.997	296.0	1961		Sr	1.0	_	0.0	Fe	0.5	Nb	0.5	O	3.0	3.952	3.952	3.972	90	90	90	123	tetragonal	38	0	26	41	8	15.0	0.0	61.0	53.0	101.0	2.0	0.0	1.4	1.45	0.6	0.95	0.0	1.83	1.6	3.44	87.62	0.0	55.845	92.90638	15.9994	33.94	0.0	7.09	10.83	17.36	35.0	0.0	80.0	54.0	0.02658	197.2	0.0	62.0	98.0	5.3	6.08	0.0	2.87	3.3	6.83	5	0	4	5	2	2	0	8	5	16	2.0	4.0	-2	1.32	0.735	1.26	1.795918367346939	1.0476190476190477	0.5833333333333334	0.5850000000000001	0.9144538824367381	52.17	18.060000000000002	6.12	0.015407407407407408	24.230000000000004	200.98908163265304	201.3185355150898	203.18544972998845	-0.5435566501596375	1.2775850340136057
28633	P m -3 m	Sr((FeNb)0.5O3)	Perovskite#CaTiO3	Kupriyanov, M.F.; Fesenko, E.G.	3.971(1) 3.971(1) 3.971(1) 90 90 90	62.62	209.997	573.0	1961		Sr	1.0	_	0.0	Fe	0.5	Nb	0.5	O	3.0	3.971	3.971	3.971	90	90	90	221	cubic	38	0	26	41	8	15.0	0.0	61.0	53.0	101.0	2.0	0.0	1.4	1.45	0.6	0.95	0.0	1.83	1.6	3.44	87.62	0.0	55.845	92.90638	15.9994	33.94	0.0	7.09	10.83	17.36	35.0	0.0	80.0	54.0	0.02658	197.2	0.0	62.0	98.0	5.3	6.08	0.0	2.87	3.3	6.83	5	0	4	5	2	2	0	8	5	16	2.0	4.0	-2	1.32	0.735	1.26	1.795918367346939	1.0476190476190477	0.5833333333333334	0.5850000000000001	0.9144538824367381	52.17	18.060000000000002	6.12	0.015407407407407408	24.230000000000004	200.98908163265304	201.3185355150898	203.18544972998845	-0.5435566501596375	1.2775850340136057
28634	P m m m	Pb(Mg0.5W0.5)O3	Perovskite#PbTiO3(Pmmm)	Zaslavskii, A.I.; Bryzhina, M.F.	4.003 4.012 3.96 90 90 90	63.6	359.267	293.0	1962		Pb	1.0	_	0.0	Mg	0.5	W	0.5	O	3.0	4.003	4.012	3.96	90	90	90	47	orthorhombic	82	0	12	74	8	82.0	0.0	73.0	55.0	101.0	1.8	0.0	1.5	1.35	0.6	2.33	0.0	1.31	2.36	3.44	207.2	0.0	24.305	183.84	15.9994	18.26	0.0	14.0	9.47	17.36	35.0	0.0	160.0	170.0	0.02658	47.0	0.0	71.2	68.0	5.3	4.95	0.0	3.21	3.16	6.83	6	0	3	6	2	14	0	2	6	16	2.0	4.0	-2	1.33	0.8	1.26	1.6625	1.0555555555555556	0.634920634920635	0.53	0.8890323122685233	64.05799999999999	49.14	6.779999999999999	0.00030505941585293303	49.83	51.8675	52.226532312268525	53.99749498660405	-0.6179685726048385	1.1446951219512196
30112	P m -3 m	Sr(Ta.5V.5)O3	Perovskite#CaTiO3	Bernier, J.C.; Chauvel, C.; Kahn, O.	4.051 4.051 4.051 90 90 90	66.48	251.562	293.0	1974		Sr	1.0	_	0.0	Ta	0.5	V	0.5	O	3.0	4.051	4.051	4.051	90	90	90	221	cubic	38	0	73	23	8	15.0	0.0	52.0	54.0	101.0	2.0	0.0	1.45	1.35	0.6	0.95	0.0	1.5	1.63	3.44	87.62	0.0	180.94788	50.9415	15.9994	33.94	0.0	10.85	8.32	17.36	35.0	0.0	57.0	31.0	0.02658	197.2	0.0	74.0	87.0	5.3	6.08	0.0	3.31	3.02	6.83	5	0	6	4	2	2	0	5	5	16	2.0	4.0	-2	1.32	0.78	1.26	1.6923076923076923	1.0476190476190477	0.6190476190476191	0.54	0.8942821056182806	64.5	33.06	6.45	0.008592592592592593	36.56	201.0476923076923	201.40197441331057	203.19271299103758	-0.5594120962047152	1.218974358974359
33616	P m -3 m	Ba(Sm0.5Sb0.5)O3	Perovskite#CaTiO3	Wittmann, U.; Rauser, G.; Kemmler-Sack, S.	4.254 4.254 4.254 90 90 90	76.98	321.387	293.0	1981		Ba	1.0	_	0.0	Sm	0.5	Sb	0.5	O	3.0	4.254	4.254	4.254	90	90	90	221	cubic	56	0	62	51	8	14.0	0.0	28.0	88.0	101.0	2.15	0.0	1.85	1.45	0.6	0.89	0.0	1.17	2.05	3.44	137.327	0.0	150.36	121.76	15.9994	38.16	0.0	19.98	18.19	17.36	18.0	0.0	13.0	24.0	0.02658	272.0	0.0	192.0	43.0	5.3	5.02	0.0	9.0	4.51	6.83	6	0	8	5	2	2	0	8	15	16	2.0	4.0	-2	1.49	0.919	1.26	1.6213275299238301	1.1825396825396826	0.7293650793650794	0.571	0.8924018578536049	180.891625	143.69	7.87	0.007962827988338193	150.52	276.94967247007617	277.2710743279298	278.9612752029753	-0.5561152255467445	1.1217561013524016
33617	P m -3 m	Ba(Eu0.5Sb0.5)O3	Perovskite#CaTiO3	Wittmann, U.; Rauser, G.; Kemmler-Sack, S.	4.245 4.245 4.245 90 90 90	76.5	322.192	293.0	1981		Ba	1.0	_	0.0	Eu	0.5	Sb	0.5	O	3.0	4.245	4.245	4.245	90	90	90	221	cubic	56	0	63	51	8	14.0	0.0	18.0	88.0	101.0	2.15	0.0	1.85	1.45	0.6	0.89	0.0	1.2	2.05	3.44	137.327	0.0	151.964	121.76	15.9994	38.16	0.0	28.97	18.19	17.36	18.0	0.0	14.0	24.0	0.02658	272.0	0.0	184.0	43.0	5.3	5.02	0.0	4.61	4.51	6.83	6	0	8	5	2	2	0	9	15	16	2.0	4.0	-2	1.49	0.9135	1.26	1.6310892172961138	1.1825396825396826	0.725	0.5765	0.8946600636130692	172.861625	134.69	7.840000000000001	0.007962827988338193	142.49	276.9454107827039	277.26357084631695	278.9612752029753	-0.5543554302720608	1.1260177887246852
33619	P m -3 m	Ba(Tb0.5Sb0.5)O3	Perovskite#CaTiO3	Wittmann, U.; Rauser, G.; Kemmler-Sack, S.	4.227 4.227 4.227 90 90 90	75.53	325.672	293.0	1981		Ba	1.0	_	0.0	Tb	0.5	Sb	0.5	O	3.0	4.227	4.227	4.227	90	90	90	221	cubic	56	0	65	51	8	14.0	0.0	26.0	88.0	101.0	2.15	0.0	1.75	1.45	0.6	0.89	0.0	1.1	2.05	3.44	137.327	0.0	158.92535	121.76	15.9994	38.16	0.0	19.3	18.19	17.36	18.0	0.0	11.0	24.0	0.02658	272.0	0.0	170.0	43.0	5.3	5.02	0.0	3.6	4.51	6.83	6	0	8	5	2	2	0	11	15	16	2.0	4.0	-2	1.49	0.9015	1.26	1.6528008874098725	1.1825396825396826	0.7154761904761905	0.5885	0.8996269480744877	158.961625	118.69	7.94	0.007962827988338193	128.59	276.9356991125901	277.2468260606646	278.98398594687393	-0.5504735751932307	1.135729458838444
33620	P m -3 m	Ba(Dy0.5Sb0.5)O3	Perovskite#CaTiO3	Wittmann, U.; Rauser, G.; Kemmler-Sack, S.	4.218 4.218 4.218 90 90 90	75.04	327.462	293.0	1981		Ba	1.0	_	0.0	Dy	0.5	Sb	0.5	O	3.0	4.218	4.218	4.218	90	90	90	221	cubic	56	0	66	51	8	14.0	0.0	24.0	88.0	101.0	2.15	0.0	1.75	1.45	0.6	0.89	0.0	1.22	2.05	3.44	137.327	0.0	162.5	121.76	15.9994	38.16	0.0	19.01	18.19	17.36	18.0	0.0	11.0	24.0	0.02658	272.0	0.0	163.0	43.0	5.3	5.02	0.0	3.59	4.51	6.83	6	0	8	5	2	2	0	12	15	16	2.0	4.0	-2	1.49	0.896	1.26	1.6629464285714286	1.1825396825396826	0.7111111111111111	0.594	0.9019219147787595	151.841625	110.69	7.82	0.007962827988338193	121.47	276.93105357142855	277.2389754862073	278.98398594687393	-0.5486747621671461	1.140375
33625	P m -3 m	Ba(In0.5Sb0.5)O3	Perovskite#CaTiO3	Wittmann, U.; Rauser, G.; Kemmler-Sack, S.	4.13 4.13 4.13 90 90 90	70.44	303.622	293.0	1981		Ba	1.0	_	0.0	In	0.5	Sb	0.5	O	3.0	4.13	4.13	4.13	90	90	90	221	cubic	56	0	49	51	8	14.0	0.0	79.0	88.0	101.0	2.15	0.0	1.55	1.45	0.6	0.89	0.0	1.78	2.05	3.44	137.327	0.0	114.818	121.76	15.9994	38.16	0.0	15.76	18.19	17.36	18.0	0.0	82.0	24.0	0.02658	272.0	0.0	65.0	43.0	5.3	5.02	0.0	4.59	4.51	6.83	6	0	5	5	2	2	0	13	15	16	2.0	4.0	-2	1.49	0.84	1.26	1.773809523809524	1.1825396825396826	0.6666666666666666	0.65	0.9259731658395264	53.281625	11.690000000000005	7.260000000000001	0.007962827988338193	22.910000000000004	276.87619047619046	277.15216364203	278.9997837641894	-0.529628545646503	1.1952380952380952
37027	I -1	Ba2La(RuO6)	Perovskite#Ba2LaRuO6(I1-)	Battle, P.D.; Goodenough, J.B.; Price, R.	6.0299(6) 6.0587(6) 8.5371(9) 89.86(1) 90.33(1) 90.03(1)	311.88	610.654	293.0	1983		Ba	1.0	_	0.0	La	0.5	Ru	0.5	O	3.0	6.0299	6.0587	8.5371	89.86	90.33	90.03	2	triclinic	56	0	57	44	8	14.0	0.0	33.0	62.0	101.0	2.15	0.0	1.95	1.3	0.6	0.89	0.0	1.1	2.2	3.44	137.327	0.0	138.90547	101.07	15.9994	38.16	0.0	22.39	8.17	17.36	18.0	0.0	13.0	120.0	0.02658	272.0	0.0	215.0	72.0	5.3	5.02	0.0	3.75	2.7	6.83	6	0	8	5	2	2	0	3	8	16	2.0	4.0	-2	1.49	0.9384999999999999	1.26	1.587639850825786	1.1825396825396826	0.7448412698412697	0.5515000000000001	0.8844865354846512	203.961625	171.69	7.94	0.04294825072886297	173.59	276.9638601491742	277.2968466846589	278.9289597150039	-0.5622582244441111	1.1075684222543574
37029	P 1 21/n 1	Ca2La(RuO6)	Perovskite#Ba2LaRuO6#Cu2NdNbO6	Battle, P.D.; Goodenough, J.B.; Price, R.	5.6180(1) 5.8366(1) 8.0677(1) 90 90.24(1) 90	264.54	416.134	293.0	1983		Ca	1.0	_	0.0	La	0.5	Ru	0.5	O	3.0	5.6180	5.8366	8.0677	90	90.24	90	14	monoclinic	20	0	57	44	8	16.0	0.0	33.0	62.0	101.0	1.8	0.0	1.95	1.3	0.6	1.0	0.0	1.1	2.2	3.44	40.078	0.0	138.90547	101.07	15.9994	26.2	0.0	22.39	8.17	17.36	200.0	0.0	13.0	120.0	0.02658	160.8	0.0	215.0	72.0	5.3	5.58	0.0	3.75	2.7	6.83	4	0	8	5	2	2	0	3	8	16	2.0	4.0	-2	1.14	0.9384999999999999	1.26	1.21470431539691	0.9047619047619047	0.7448412698412697	0.2015	0.7719155218775137	208.068	184.0	5.699999999999999	0.028857421875	185.9	163.7867956846031	164.35721120648063	165.72895971500387	-0.6540758910599569	1.07570431539691
38002	P 4/m b m	(Na0.9K0.1)NbO3	Perovskite#NaNbO3(tP10)	Ahtee, M.; Hewat, A.W.	5.5783(4) 5.5783(4) 3.9443(2) 90 90 90	122.74	165.50799999999998	293.0	1978		Na	0.9	K	0.1	Nb	1.0	_	0.0	O	3.0	5.5783	5.5783	3.9443	90	90	90	127	tetragonal	11	19	41	0	8	11.0	10.0	53.0	0.0	101.0	1.8	2.2	1.45	0.0	0.6	0.93	0.82	1.6	0.0	3.44	22.98976928	39.0983	92.90638	0.0	15.9994	23.78	45.94	10.83	0.0	17.36	140.0	100.0	54.0	0.0	0.02658	162.7	289.7	98.0	0.0	5.3	4.23	5.23	3.3	0.0	6.83	3	4	5	0	2	1	1	5	0	16	1.0	5.0	-2	1.1960000000000002	0.78	1.26	1.5333333333333334	0.9492063492063494	0.6190476190476191	0.41600000000000015	0.851301105193216	90.56800000000001	67.42	4.13	0.00135236664162284	70.82000000000001	164.58266666666665	165.01796777185987	166.69271299103758	-0.5680960017806838	1.2082424242424241
40498	P b n m	(La0.8Y0.2)TiO3	Perovskite#GdFeO3	Zubkov, V.G.; Berger, I.F.; Artamonova, A.M.; Bazuev, G.V.	5.56 5.601 7.855 90 90 90	244.62	224.80599999999998	293.0	1984		La	0.8	Y	0.2	Ti	1.0	_	0.0	O	3.0	5.56	5.601	7.855	90	90	90	62	orthorhombic	57	39	22	0	8	33.0	25.0	51.0	0.0	101.0	1.95	1.8	1.4	0.0	0.6	1.1	1.22	1.54	0.0	3.44	138.90547	88.90585	47.867	0.0	15.9994	22.39	19.88	10.64	0.0	17.36	13.0	17.0	22.0	0.0	0.02658	215.0	162.0	100.0	0.0	5.3	3.75	3.65	2.95	0.0	6.83	8	5	4	0	2	3	3	4	0	16	3.0000000000000004	3.0	-2	1.1456	0.81	1.26	1.4143209876543208	0.9092063492063491	0.6428571428571429	0.3355999999999999	0.8217468950832648	91.045125	71.66	9.51	5.4261624509558393e-05	74.11999999999999	221.92127901234568	222.40742590742894	223.98544972998846	-0.6506399016317671	1.1090240179573512
