CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
259889	P n m a	(Sm0.89Ca0.11)CoO3	Perovskite#GdFeO3	Wong-Ng, W.; Laws, W.; Lapidus, S.H.; Kaduk, J.A.	5.350819(13) 7.49989(2) 5.290989(12) 90 90 90	212.33	245.1473	293	2015		Sm	0.89	Ca	0.11	Co	1	_	0	O	3	5.350819	7.49989	5.290989	90	90	90	62	orthorhombic	62	20	27	0	8	28	16	64	0	101	1.85	1.8	1.35	0	0.6	1.17	1	1.88	0	3.44	150.36	40.078	58.933195	0	15.9994	19.98	26.2	6.67	0	17.36	13	200	100	0	0.02658	192	160.8	55	0	5.3	9	5.58	2.51	0	6.83	8	4	4	0	2	8	2	9	0	16	2.89	3.2	-2	1.10262	0.682	1.26	1.616744868	0.8750952381	0.5412698413	0.42062	0.8602598473	46.788375	24.17	9.14	8.42747813411079E-05	31.29	198.803875132	199.2435149792	200.9757233578	-0.6165262371	1.2318391537
260056	I b m m	(Nd0.53Sr0.47)(MnO3)	Perovskite#BaPbO3#Ba(Pb.5Bi.5)O3	Makita, R.; Tanaka, K.; Kubota, M.; Murakami, Y.	5.4785(3) 5.4310(3) 7.6006(5) 90 90 90	226.15	220.5656	240.5	2008		Nd	0.53	Sr	0.47	Mn	1	_	0	O	3	5.4785	5.431	7.6006	90	90	90	74	orthorhombic	60	38	25	0	8	30	15	60	0	101	1.85	2	1.4	0	0.6	1.14	0.95	1.55	0	3.44	144.242	87.62	54.938045	0	15.9994	20.59	33.94	7.35	0	17.36	17	35	7.8	0	0.02658	208	197.2	68	0	5.3	3.66	6.08	8.89	0	6.83	8	5	4	0	2	6	2	7	0	16	2.53	3.5	-2	1.21559	0.695	1.26	1.7490503597	0.9647539683	0.5515873016	0.52059	0.8953997322	60.118375	38.56	9.44	6.85185185185185E-05	44.01	214.7715396403	215.1463493725	216.98544973	-0.5918735584	1.261793693
261031	C 1 2/c 1	Pb2Tm(SbO6)	Pb2TmSbO6(mS40)	Larregola, S.A.; Alonso, J.A.; Sheptyakov, D.; Alguero, M.; Munoz, A.; Pomjakushin, V.; Pedregosa, J.C.	10.15239(2) 5.82242(1) 10.13798(1) 9 108.7285(1) 9	567.54	801.054	293	2010		Pb	1	_	0	Tm	0.5	Sb	0.5	O	3	10.15239	5.82242	10.13798	9	108.7285	9	15	monoclinic	82	0	69	51	8	82	0	21	88	101	1.8	0	1.75	1.45	0.6	2.33	0	1.25	2.05	3.44	207.2	0	168.93421	121.76	15.9994	18.26	0	19.1	18.19	17.36	35	0	17	24	0.02658	47	0	144	43	5.3	4.95	0	3.54	4.51	6.83	6	0	8	5	2	14	0	15	15	16	2	4	-2	1.33	0.88	1.26	1.5113636364	1.0555555556	0.6984126984	0.45	0.8557974595	136.918	108.94	6.72	4.02634900828485E-05	122.69	51.9386363636	52.3444338231	53.9839859469	-0.6434214395	1.0735587583
261045	I 1 2/m 1	Sr2(CoIr)O6	Perovskite#BaBiO3(mS20)	Mikhailova, D.; Naranyan, N.; Gruner, W.; Voss, A.; Senyshyn, A.; Trots, D.M.; Fuess, H.; Ehrenberg, H.	5.5134(2) 5.5302(2) 7.8241(2) 9 90.353(2) 9	238.55	523.364	300	2010		Sr	1	_	0	Co	0.5	Ir	0.5	O	3	5.5134	5.5302	7.8241	9	90.353	9	12	monoclinic	38	0	27	77	8	15	0	64	66	101	2	0	1.35	1.35	0.6	0.95	0	1.88	2.2	3.44	87.62	0	58.933195	192.217	15.9994	33.94	0	6.67	8.52	17.36	35	0	100	150	0.02658	197.2	0	55	54	5.3	6.08	0	2.51	3.84	6.83	5	0	4	6	2	2	0	9	9	16	2	4	-2	1.32	0.6975	1.26	1.8924731183	1.0476190476	0.5535714286	0.6225	0.931972156	45.12	10.06	6.07	0.0438518519	17.18	200.9300268817	201.2394990378	203.1757233578	-0.5295852344	1.3366397849
261480	F m -3 m	Ba2In(TaO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Hammink, T.S.; Fu, W.T.; Ijdo, D.J.W.	8.27460(2) 8.27460(2) 8.27460(2) 90 90 90	566.55	666.444	82	2011		Ba	1	_	0	In	0.5	Ta	0.5	O	3	8.2746	8.2746	8.2746	90	90	90	225	cubic	56	0	49	73	8	14	0	79	52	101	2.15	0	1.55	1.45	0.6	0.89	0	1.78	1.5	3.44	137.327	0	114.818	180.94788	15.9994	38.16	0	15.76	10.85	17.36	18	0	82	57	0.02658	272	0	65	74	5.3	5.02	0	4.59	3.31	6.83	6	0	5	6	2	2	0	13	5	16	2	4	-2	1.49	0.86	1.26	1.7325581395	1.1825396825	0.6825396825	0.63	0.9172375699	53.281625	11.69	7.26	0.0199890671	22.91	276.8974418605	277.1846794304	278.9997837642	-0.5365870647	1.173986711
261634	P 1 21/n 1	Eu2Ho(TaO6)	Perovskite#Ba2LaRuO6#Cu2NdNbO6	Misawa, Y.; Doi, Y.; Hinatsu, Y.	5.8131(4) 5.8583(4) 8.2357(6) 9 90.177(3) 9	280.46	745.794	293	2011		Eu	1	_	0	Ho	0.5	Ta	0.5	O	3	5.8131	5.8583	8.2357	9	90.177	9	14	monoclinic	63	0	67	73	8	18	0	23	52	101	1.85	0	1.75	1.45	0.6	1.2	0	1.23	1.5	3.44	151.964	0	164.93032	180.94788	15.9994	28.97	0	18.74	10.85	17.36	14	0	16	57	0.02658	184	0	156	74	5.3	4.61	0	3.58	3.31	6.83	8	0	8	6	2	9	0	13	5	16	2	4	-2	1.31	0.9105	1.26	1.4387699066	1.0396825397	0.7226190476	0.3995	0.8372561288	148.438375	112.18	9.82	0.0094564472	123.95	190.9607300934	191.3984862222	192.9839859469	-0.6139479599	1.0948254622
261637	R 3 c H	(Bi0.95Tb0.05)FeO3	LiNbO3	Saxin, S.; Knee, C.S.	5.57263(4) 5.57263(4) 13.8409(2) 90 90 120	372.23	310.324	293	2011		Bi	0.95	Tb	0.05	Fe	1	_	0	O	3	5.57263	5.57263	13.8409	90	90	120	161	trigonal	83	65	26	0	8	87	26	61	0	101	1.6	1.75	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	158.92535	55.845	0	15.9994	21.31	19.3	7.09	0	17.36	8	11	80	0	0.02658	48	170	62	0	5.3	4.75	3.6	2.87	0	6.83	6	8	4	0	2	15	11	8	0	16	3	3	-2	1.16465	0.69	1.26	1.6878985507	0.9243253968	0.5476190476	0.47465	0.8792238241	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7867514493	53.1913252734	54.98544973	-0.6262549283	1.2247428036
261638	R 3 c H	(Bi0.9Tb0.1)FeO3	LiNbO3	Saxin, S.; Knee, C.S.	5.57263(4) 5.57263(4) 13.8409(2) 90 90 120	372.23	307.821	293	2011		Bi	0.9	Tb	0.1	Fe	1	_	0	O	3	5.57263	5.57263	13.8409	90	90	120	161	trigonal	83	65	26	0	8	87	26	61	0	101	1.6	1.75	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	158.92535	55.845	0	15.9994	21.31	19.3	7.09	0	17.36	8	11	80	0	0.02658	48	170	62	0	5.3	4.75	3.6	2.87	0	6.83	6	8	4	0	2	15	11	8	0	16	3	3	-2	1.1593	0.69	1.26	1.6801449275	0.9200793651	0.5476190476	0.4693	0.8772838132	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7891550725	53.1971388857	54.98544973	-0.6277480092	1.2223391804
261639	R 3 c H	(Bi0.85Tb0.15)FeO3	LiNbO3	Saxin, S.; Knee, C.S.	5.56034(11) 5.56034(11) 13.7937(6) 90 90 120	369.33	305.318	293	2011		Bi	0.85	Tb	0.15	Fe	1	_	0	O	3	5.56034	5.56034	13.7937	90	90	120	161	trigonal	83	65	26	0	8	87	26	61	0	101	1.6	1.75	1.4	0	0.6	2.02	1.1	1.83	0	3.44	208.9804	158.92535	55.845	0	15.9994	21.31	19.3	7.09	0	17.36	8	11	80	0	0.02658	48	170	62	0	5.3	4.75	3.6	2.87	0	6.83	6	8	4	0	2	15	11	8	0	16	3	3	-2	1.15395	0.69	1.26	1.6723913043	0.9158333333	0.5476190476	0.46395	0.8753438023	56.074	31.09	7.41	2.42975354706053E-06	37.26	52.7915586957	53.2029524979	54.98544973	-0.6292386842	1.2199355572
262091	P m -3 m	Pb(Zr0.4Ti0.6)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.054092(4) 4.054092(4) 4.054092(4) 9 9 9	66.63	320.415	723	2011		Pb	1	_	0	Zr	0.4	Ti	0.6	O	3	4.054092	4.054092	4.054092	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.791	1.26	1.6814159292	1.0555555556	0.6277777778	0.539	0.8929334779	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.8575840708	52.2115175487	53.9997837642	-0.6149346769	1.1546110512
262092	P m -3 m	Pb(Zr0.5Ti0.5)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.074692(6) 4.074692(6) 4.074692(6) 9 9 9	67.65	324.747	753	2011		Pb	1	_	0	Zr	0.5	Ti	0.5	O	3	4.074692	4.074692	4.074692	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.8025	1.26	1.6573208723	1.0555555556	0.6369047619	0.5275	0.8879546973	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.8701791277	52.2306338251	53.9997837642	-0.6188049339	1.1420159942
262093	P m -3 m	Pb(Zr0.52Ti0.48)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.076773(5) 4.076773(5) 4.076773(5) 9 9 9	67.76	325.6134	703	2011		Pb	1	_	0	Zr	0.52	Ti	0.48	O	3	4.076773	4.076773	4.076773	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.8048	1.26	1.652584493	1.0555555556	0.6387301587	0.5252	0.8869655963	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.872615507	52.2343811033	53.9997837642	-0.6195719527	1.139579615
262094	P m -3 m	Pb(Zr0.55Ti0.45)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.082661(4) 4.082661(4) 4.082661(4) 9 9 9	68.05	326.913	703	2011		Pb	1	_	0	Zr	0.55	Ti	0.45	O	3	4.082661	4.082661	4.082661	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.80825	1.26	1.6455304671	1.0555555556	0.641468254	0.52175	0.8854860695	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.8762195329	52.2399556025	53.9997837642	-0.6207181283	1.135975589
262095	P m -3 m	Pb(Zr0.6Ti0.4)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.091698(6) 4.091698(6) 4.091698(6) 9 9 9	68.5	329.079	673	2011		Pb	1	_	0	Zr	0.6	Ti	0.4	O	3	4.091698	4.091698	4.091698	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.814	1.26	1.6339066339	1.0555555556	0.646031746	0.516	0.8830311298	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.8820933661	52.2491244959	53.9997837642	-0.6226168892	1.1301017559
262096	P m -3 m	Pb(Zr0.9Ti0.1)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.144990(3) 4.144990(3) 4.144990(3) 9 9 9	71.21	342.075	623	2011		Pb	1	_	0	Zr	0.9	Ti	0.1	O	3	4.14499	4.14499	4.14499	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.8485	1.26	1.5674720094	1.0555555556	0.6734126984	0.4815	0.8685826717	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.9140279906	52.3011106623	53.9997837642	-0.6337140823	1.0981671314
262098	P m -3 m	Pb(Zr0.95Ti0.05)O3	Perovskite#CaTiO3	Zhang Nan; Yokota, H.; Glazer, A.M.; Thomas, P.A.	4.16090(10) 4.16090(10) 4.16090(10) 9 9 9	72.04	344.241	673	2011		Pb	1	_	0	Zr	0.95	Ti	0.05	O	3	4.1609	4.1609	4.1609	9	9	9	221	cubic	82	0	40	22	8	82	0	49	51	101	1.8	0	1.55	1.4	0.6	2.33	0	1.33	1.54	3.44	207.2	0	91.224	47.867	15.9994	18.26	0	14.02	10.64	17.36	35	0	23	22	0.02658	47	0	112	100	5.3	4.95	0	3.23	2.95	6.83	6	0	5	4	2	14	0	4	4	16	2	4	-2	1.33	0.85425	1.26	1.556921276	1.0555555556	0.6779761905	0.47575	0.8662204391	104.838	87.94	6.8	3.66361486339432E-05	90.61	51.918828724	52.3092991631	53.9997837642	-0.6355156405	1.0933663979
262352	I 4/m	Sr(Co0.5Re0.5)O3	Sr2NiWO6	Baszczuk, A.; Dabrowski, B.; Kolesnik, S.; Chmaissem, O.; Avdeev, M.	5.5715(7) 5.5715(7) 7.9594(11) 90 90 90	247.07	258.182	293	2012		Sr	1	_	0	Co	0.5	Re	0.5	O	3	5.5715	5.5715	7.9594	90	90	90	87	tetragonal	38	0	27	75	8	15	0	64	58	101	2	0	1.35	1.35	0.6	0.95	0	1.88	1.9	3.44	87.62	0	58.933195	186.207	15.9994	33.94	0	6.67	8.86	17.36	35	0	100	48	0.02658	197.2	0	55	62	5.3	6.08	0	2.51	2.76	6.83	5	0	4	6	2	2	0	9	7	16	2	4	-2	1.32	0.74	1.26	1.7837837838	1.0476190476	0.5873015873	0.58	0.9121677477	45.12	10.06	6.07	0.0136296296	17.18	200.9962162162	201.3283839639	203.1757233578	-0.5453661972	1.2704504505
262359	R -3 c H	(La0.9Sm0.1)(MnO3)	Perovskite#LaAlO3	Chourasia, R.; Shrivastava, O.P.	5.50039(13) 5.50039(13) 13.4281(5) 90 90 120	351.83	242.991	293	2012		La	0.9	Sm	0.1	Mn	1	_	0	O	3	5.50039	5.50039	13.4281	90	90	120	167	trigonal	57	62	25	0	8	33	28	60	0	101	1.95	1.85	1.4	0	0.6	1.1	1.17	1.55	0	3.44	138.90547	150.36	54.938045	0	15.9994	22.39	19.98	7.35	0	17.36	13	13	7.8	0	0.02658	215	192	68	0	5.3	3.75	9	8.89	0	6.83	8	8	4	0	2	3	8	7	0	16	3	3	-2	1.1646	0.72	1.26	1.6175	0.9242857143	0.5714285714	0.4446	0.8658843948	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8271	222.2483843948	223.98544973	-0.6176637231	1.2032030303
262360	R -3 c H	(La0.8Sm0.2)(MnO3)	Perovskite#LaAlO3	Chourasia, R.; Shrivastava, O.P.	5.49505(24) 5.49505(24) 13.4337(8) 90 90 120	351.29	244.135	293	2012		La	0.8	Sm	0.2	Mn	1	_	0	O	3	5.49505	5.49505	13.4337	90	90	120	167	trigonal	57	62	25	0	8	33	28	60	0	101	1.95	1.85	1.4	0	0.6	1.1	1.17	1.55	0	3.44	138.90547	150.36	54.938045	0	15.9994	22.39	19.98	7.35	0	17.36	13	13	7.8	0	0.02658	215	192	68	0	5.3	3.75	9	8.89	0	6.83	8	8	4	0	2	3	8	7	0	16	3	3	-2	1.1572	0.72	1.26	1.6072222222	0.9184126984	0.5714285714	0.4372	0.8632416725	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8299777778	222.2560194502	223.98544973	-0.6196743367	1.2003252525
262361	R -3 c H	(La0.7Sm0.3)(MnO3)	Perovskite#LaAlO3	Chourasia, R.; Shrivastava, O.P.	5.49842(33) 5.49842(33) 13.3742(5) 90 90 120	350.17	245.279	293	2012		La	0.7	Sm	0.3	Mn	1	_	0	O	3	5.49842	5.49842	13.3742	90	90	120	167	trigonal	57	62	25	0	8	33	28	60	0	101	1.95	1.85	1.4	0	0.6	1.1	1.17	1.55	0	3.44	138.90547	150.36	54.938045	0	15.9994	22.39	19.98	7.35	0	17.36	13	13	7.8	0	0.02658	215	192	68	0	5.3	3.75	9	8.89	0	6.83	8	8	4	0	2	3	8	7	0	16	3	3	-2	1.1498	0.72	1.26	1.5969444444	0.9125396825	0.5714285714	0.4298	0.8605989502	59.035125	36.66	9.5	5.42616245095584E-05	42.11	221.8328555556	222.2636545057	223.98544973	-0.6216804109	1.1974474747
262714	R 3 c H	(Na0.5Bi0.5)(TiO3)	LiNbO3	Sardar, K.; Walton, R.I.	5.50064(13) 5.50064(13) 13.4725(4) 90 90 120	353.02	211.882	293	2012		Na	0.5	Bi	0.5	Ti	1	_	0	O	3	5.50064	5.50064	13.4725	90	90	120	161	trigonal	11	83	22	0	8	11	87	51	0	101	1.8	1.6	1.4	0	0.6	0.93	2.02	1.54	0	3.44	22.98976928	208.9804	47.867	0	15.9994	23.78	21.31	10.64	0	17.36	140	8	22	0	0.02658	162.7	48	100	0	5.3	4.23	4.75	2.95	0	6.83	3	6	4	0	2	1	15	4	0	16	2	4	-2	1.165	0.745	1.26	1.5637583893	0.9246031746	0.5912698413	0.42	0.8552288999	92.628	70.42	4.19	0.0013523666	72.88	164.5562416107	164.9914705107	166.68544973	-0.5651366804	1.2346674802
262749	R -3 c H	(La0.96Ca0.04)CoO3	Perovskite#LaAlO3	Taguchi, H.; Matsu-ura, K.; Takada, M.; Hirota, K.	5.4327(6) 5.4327(6) 13.1274(10) 90 90 120	335.54	241.8838	293	2012		La	0.96	Ca	0.04	Co	1	_	0	O	3	5.4327	5.4327	13.1274	90	90	120	167	trigonal	57	20	27	0	8	33	16	64	0	101	1.95	1.8	1.35	0	0.6	1.1	1	1.88	0	3.44	138.90547	40.078	58.933195	0	15.9994	22.39	26.2	6.67	0	17.36	13	200	100	0	0.02658	215	160.8	55	0	5.3	3.75	5.58	2.51	0	6.83	8	4	4	0	2	3	2	9	0	16	2.96	3.1	-2	1.17072	0.6835	1.26	1.7128310168	0.9291428571	0.5424603175	0.48722	0.88437283	45.705125	21.66	9.17	5.42616245095584E-05	28.78	221.7743889832	222.1715418132	223.9757233578	-0.6034717228	1.2559140471
262750	R -3 c H	(La0.96Sr0.04)CoO3	Perovskite#LaAlO3	Taguchi, H.; Matsu-ura, K.; Takada, M.; Hirota, K.	5.4333(5) 5.4333(5) 13.1305(10) 90 90 120	335.69	243.7854	293	2012		La	0.96	Sr	0.04	Co	1	_	0	O	3	5.4333	5.4333	13.1305	90	90	120	167	trigonal	57	38	27	0	8	33	15	64	0	101	1.95	2	1.35	0	0.6	1.1	0.95	1.88	0	3.44	138.90547	87.62	58.933195	0	15.9994	22.39	33.94	6.67	0	17.36	13	35	100	0	0.02658	215	197.2	55	0	5.3	3.75	6.08	2.51	0	6.83	8	5	4	0	2	3	2	9	0	16	2.96	3.1	-2	1.17792	0.6835	1.26	1.7233650329	0.9348571429	0.5424603175	0.49442	0.8869924178	45.705125	21.66	9.17	5.42616245095584E-05	28.78	221.7710549671	222.1636273849	223.9757233578	-0.6014432532	1.2592480632
262751	R -3 c H	(La0.96Ba0.04)CoO3	Perovskite#LaAlO3	Taguchi, H.; Matsu-ura, K.; Takada, M.; Hirota, K.	5.4342(5) 5.4342(5) 13.1333(10) 90 90 120	335.87	245.7742	293	2012		La	0.96	Ba	0.04	Co	1	_	0	O	3	5.4342	5.4342	13.1333	90	90	120	167	trigonal	57	56	27	0	8	33	14	64	0	101	1.95	2.15	1.35	0	0.6	1.1	0.89	1.88	0	3.44	138.90547	137.327	58.933195	0	15.9994	22.39	38.16	6.67	0	17.36	13	18	100	0	0.02658	215	272	55	0	5.3	3.75	5.02	2.51	0	6.83	8	6	4	0	2	3	2	9	0	16	2.96	3.1	-2	1.18472	0.6835	1.26	1.7333138259	0.9402539683	0.5424603175	0.50122	0.8894664729	45.705125	21.66	9.17	5.42616245095584E-05	28.78	221.7679061741	222.156152647	223.9757233578	-0.5995234955	1.2623968562
262752	R -3 c H	(La0.94Ca0.06)CoO3	Perovskite#LaAlO3	Taguchi, H.; Matsu-ura, K.; Takada, M.; Hirota, K.	5.4300(7) 5.4300(7) 13.1231(13) 90 90 120	335.09	239.9072	293	2012		La	0.94	Ca	0.06	Co	1	_	0	O	3	5.43	5.43	13.1231	90	90	120	167	trigonal	57	20	27	0	8	33	16	64	0	101	1.95	1.8	1.35	0	0.6	1.1	1	1.88	0	3.44	138.90547	40.078	58.933195	0	15.9994	22.39	26.2	6.67	0	17.36	13	200	100	0	0.02658	215	160.8	55	0	5.3	3.75	5.58	2.51	0	6.83	8	4	4	0	2	3	2	9	0	16	2.94	3.1	-2	1.17008	0.6835	1.26	1.7118946598	0.9286349206	0.5424603175	0.48658	0.8841399778	45.705125	21.66	9.17	5.42616245095584E-05	28.78	221.7746853402	222.1722453179	223.9757233578	-0.603651821	1.2556176901
262753	R -3 c H	(La0.94Sr0.06)CoO3	Perovskite#LaAlO3	Taguchi, H.; Matsu-ura, K.; Takada, M.; Hirota, K.	5.4338(5) 5.4338(5) 13.1357(10) 90 90 120	335.89	242.7596	293	2012		La	0.94	Sr	0.06	Co	1	_	0	O	3	5.4338	5.4338	13.1357	90	90	120	167	trigonal	57	38	27	0	8	33	15	64	0	101	1.95	2	1.35	0	0.6	1.1	0.95	1.88	0	3.44	138.90547	87.62	58.933195	0	15.9994	22.39	33.94	6.67	0	17.36	13	35	100	0	0.02658	215	197.2	55	0	5.3	3.75	6.08	2.51	0	6.83	8	5	4	0	2	3	2	9	0	16	2.94	3.1	-2	1.18088	0.6835	1.26	1.727695684	0.9372063492	0.5424603175	0.49738	0.8880693594	45.705125	21.66	9.17	5.42616245095584E-05	28.78	221.769684316	222.1603736755	223.9757233578	-0.6006080685	1.2606187143
262754	R -3 c H	(La0.94Ba0.06)CoO3	Perovskite#LaAlO3	Taguchi, H.; Matsu-ura, K.; Takada, M.; Hirota, K.	5.4348(5) 5.4348(5) 13.1377(10) 90 90 120	336.06	245.7428	293	2012		La	0.94	Ba	0.06	Co	1	_	0	O	3	5.4348	5.4348	13.1377	90	90	120	167	trigonal	57	56	27	0	8	33	14	64	0	101	1.95	2.15	1.35	0	0.6	1.1	0.89	1.88	0	3.44	138.90547	137.327	58.933195	0	15.9994	22.39	38.16	6.67	0	17.36	13	18	100	0	0.02658	215	272	55	0	5.3	3.75	5.02	2.51	0	6.83	8	6	4	0	2	3	2	9	0	16	2.94	3.1	-2	1.19108	0.6835	1.26	1.7426188734	0.9453015873	0.5424603175	0.50758	0.8917804421	45.705125	21.66	9.17	5.42616245095584E-05	28.78	221.7649611266	222.1491615687	223.9757233578	-0.5977244681	1.2653419037
262951	C 1 m 1	Bi(Co0.37Fe0.63)O3	Bi(Fe,Ga)O3	Oka, K.; Koyama, T.; Ozaaki, T.; Mori, S.; Shimakawa, Y.; Azuma, M.	5.29806(3) 5.29339(3) 4.7085(2) 9 90.908(5) 9	132.03	313.9666	293	2012		Bi	1	_	0	Co	0.37	Fe	0.63	O	3	5.29806	5.29339	4.7085	9	90.908	9	8	monoclinic	83	0	27	26	8	87	0	64	61	101	1.6	0	1.35	1.4	0.6	2.02	0	1.88	1.83	3.44	208.9804	0	58.933195	55.845	15.9994	21.31	0	6.67	7.09	17.36	8	0	100	80	0.02658	48	0	55	62	5.3	4.75	0	2.51	2.87	6.83	6	0	4	4	2	15	0	9	8	16	3	3	-2	1.17	0.68815	1.26	1.7002107099	0.9285714286	0.5461507937	0.48185	0.8820006048	49.024	23.09	7.46	0.0001190579	30.21	52.7816392901	53.1817898949	54.9757233578	-0.6241136734	1.2298549627
262952	C 1 m 1	Bi(Co0.3Fe0.7)O3	Bi(Fe,Ga)O3	Oka, K.; Koyama, T.; Ozaaki, T.; Mori, S.; Shimakawa, Y.; Azuma, M.	5.3059(2) 5.3000(2) 4.7080(2) 9 91.364(3) 9	132.36	313.751	293	2012		Bi	1	_	0	Co	0.3	Fe	0.7	O	3	5.3059	5.3	4.708	9	91.364	9	8	monoclinic	83	0	27	26	8	87	0	64	61	101	1.6	0	1.35	1.4	0.6	2.02	0	1.88	1.83	3.44	208.9804	0	58.933195	55.845	15.9994	21.31	0	6.67	7.09	17.36	8	0	100	80	0.02658	48	0	55	62	5.3	4.75	0	2.51	2.87	6.83	6	0	4	4	2	15	0	9	8	16	3	3	-2	1.17	0.6885	1.26	1.6993464052	0.9285714286	0.5464285714	0.4815	0.8818421752	49.024	23.09	7.46	0.0001190579	30.21	52.7821535948	53.1824957699	54.9757233578	-0.624235975	1.2293406581
